"Gene ID","Organism","Genomic Location (Gene)","Product Description","Is Pseudo","# Transcripts","Gene Name or Symbol"
"NCU09694","Neurospora crassa OR74A","CM002240:812,314..813,917(+)","hypothetical protein","No","1","N/A"
"NCU09695","Neurospora crassa OR74A","CM002240:810,262..811,239(-)","PaxU protein","No","1","N/A"
"NCU09696","Neurospora crassa OR74A","CM002240:807,186..809,668(+)","Signal recognition particle protein","No","1","N/A"
"NCU09698","Neurospora crassa OR74A","CM002240:797,772..799,872(-)","hypothetical protein","No","1","N/A"
"NCU09699","Neurospora crassa OR74A","CM002242:1,424,528..1,426,886(-)","histone acetyltransferase-8","No","1","hat-8"
"NCU09700","Neurospora crassa OR74A","CM002242:1,419,319..1,421,975(+)","T-complex protein 1 subunit beta","No","1","cpn-6"
"NCU09702","Neurospora crassa OR74A","CM002242:1,409,888..1,411,722(+)","endo-beta-1,6-galactanase","No","1","gh5-6"
"NCU09703","Neurospora crassa OR74A","CM002242:1,407,684..1,409,129(+)","acetolactate decarboxylase","No","1","N/A"
"NCU09704","Neurospora crassa OR74A","CM002242:1,405,421..1,406,987(-)","hypothetical protein","No","1","N/A"
"NCU09705","Neurospora crassa OR74A","CM002242:1,403,080..1,404,671(-)","aldose epimerase-4","No","1","aep-4"
"NCU09706","Neurospora crassa OR74A","CM002242:1,400,045..1,403,271(+)","DNA ligase-2","No","1","dnl-2"
"NCU09707","Neurospora crassa OR74A","CM002242:1,397,874..1,399,729(-)","hypothetical protein","No","1","cpn-8"
"NCU09708","Neurospora crassa OR74A","CM002242:1,396,121..1,397,913(+)","PDCD2 C terminal domain-containing protein","No","1","N/A"
"NCU09709","Neurospora crassa OR74A","CM002242:1,393,630..1,396,107(+)","T-complex protein 1 subunit zeta","No","1","N/A"
"NCU09710","Neurospora crassa OR74A","CM002242:1,390,931..1,393,210(-)","terpenoid-4","No","1","tpd-4"
"NCU09711","Neurospora crassa OR74A","CM002242:1,387,240..1,390,561(-)","hypothetical protein","No","1","N/A"
"NCU09712","Neurospora crassa OR74A","CM002242:1,383,089..1,386,370(+)","hypothetical protein, hypothetical protein, variant 1","No","2","N/A"
"NCU09713","Neurospora crassa OR74A","CM002242:1,380,605..1,382,188(-)","Septal pore-associated protein, putative","No","1","N/A"
"NCU09714","Neurospora crassa OR74A","CM002242:1,379,583..1,380,622(+)","hypothetical protein","No","1","N/A"
"NCU09715","Neurospora crassa OR74A","CM002242:1,376,984..1,379,572(+)","Putative alpha,alpha-trehalose phosphate synthase","No","1","tps-1alpha"
"NCU09716","Neurospora crassa OR74A","CM002242:1,372,499..1,375,172(-)","hypothetical protein","No","1","N/A"
"NCU09717","Neurospora crassa OR74A","CM002242:1,370,478..1,371,973(+)","hypothetical protein","No","1","N/A"
"NCU09718","Neurospora crassa OR74A","CM002242:1,368,619..1,370,024(-)","N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase","No","1","N/A"
"NCU09719","Neurospora crassa OR74A","CM002242:1,367,404..1,368,720(+)","hypothetical protein","No","1","N/A"
"NCU09720","Neurospora crassa OR74A","CM002242:1,365,969..1,366,546(+)","hypothetical protein","No","1","N/A"
"NCU09721","Neurospora crassa OR74A","CM002242:1,362,270..1,365,255(+)","AP-1 complex subunit beta-1","No","1","ap1-1"
"NCU09722","Neurospora crassa OR74A","CM002242:1,359,470..1,361,717(+)","hypothetical protein","No","1","N/A"
"NCU09723","Neurospora crassa OR74A","CM002242:1,356,915..1,358,712(+)","hypothetical protein","No","1","N/A"
"NCU09724","Neurospora crassa OR74A","CM002242:1,353,460..1,355,271(+)","hypothetical protein","No","1","N/A"
"NCU09725","Neurospora crassa OR74A","CM002242:1,350,640..1,351,307(-)","hypothetical protein","No","1","N/A"
"NCU09726","Neurospora crassa OR74A","CM002242:1,346,414..1,348,059(+)","hypothetical protein","No","1","N/A"
"NCU09727","Neurospora crassa OR74A","CM002239:2,014,520..2,017,892(-)","NADPH-dependent FMN/FAD containing oxidoreductase","No","1","N/A"
"NCU09728","Neurospora crassa OR74A","CM002239:2,010,029..2,014,474(+)","hypothetical protein","No","1","N/A"
"NCU09729","Neurospora crassa OR74A","CM002239:2,002,765..2,005,748(-)","hypothetical protein","No","1","N/A"
"NCU09730","Neurospora crassa OR74A","CM002239:1,998,208..2,002,351(+)","kinesin heavy chain","No","1","kin-1"
"NCU09731","Neurospora crassa OR74A","CM002239:1,995,408..1,997,122(+)","mus-8","No","1","mus-8"
"NCU09732","Neurospora crassa OR74A","CM002239:1,992,488..1,994,872(-)","acetyl-CoA acetyltransferase-2","No","1","acat-2"
"NCU09733","Neurospora crassa OR74A","CM002239:1,985,858..1,989,874(+)","SUN domain-containing protein","No","1","N/A"
"NCU09734","Neurospora crassa OR74A","CM002239:1,983,143..1,985,300(+)","hypothetical protein","No","1","N/A"
"NCU09735","Neurospora crassa OR74A","CM002239:1,981,022..1,982,512(+)","Short-chain dehydrogenase","No","1","N/A"
"NCU09736","Neurospora crassa OR74A","CM002239:1,977,880..1,980,604(-)","hypothetical protein","No","1","N/A"
"NCU09737","Neurospora crassa OR74A","CM002239:1,975,483..1,977,755(-)","DUF1237 domain-containing protein","No","1","gh125-1"
"NCU09738","Neurospora crassa OR74A","CM002239:1,972,575..1,974,282(-)","alpha-ketoglutarate dependent xanthine dioxygenase","No","1","xdh-2"
"NCU09739","Neurospora crassa OR74A","CM002239:1,969,753..1,972,318(+)","ADA-7","No","1","fld"
"NCU09740","Neurospora crassa OR74A","CM002239:1,959,762..1,969,100(+)","cell wall-5","No","1","wal-5"
"NCU09741","Neurospora crassa OR74A","CM002239:1,953,258..1,956,585(-)","NADPH-cytochrome P450 reductase","No","1","N/A"
"NCU09742","Neurospora crassa OR74A","CM002239:1,946,686..1,950,225(-)","sporulation-specific protein","No","1","div-56"
"NCU09743","Neurospora crassa OR74A","CM002239:1,944,169..1,946,027(-)","hypothetical protein","No","1","N/A"
"NCU09744","Neurospora crassa OR74A","CM002239:1,942,171..1,943,881(+)","nuclear pore complex subunit","No","1","div-3"
"NCU09745","Neurospora crassa OR74A","CM002239:1,939,814..1,941,906(-)","ATP binding protein","No","1","N/A"
"NCU09746","Neurospora crassa OR74A","CM002239:1,937,013..1,939,566(-)","gephyrin, variant 1, gephyrin","No","2","nit-9"
"NCU09747","Neurospora crassa OR74A","CM002239:1,935,594..1,937,371(+)","vacuolar ATPase proteolipid subunit","No","1","vma-16"
"NCU09748","Neurospora crassa OR74A","CM002239:1,933,839..1,935,448(-)","transcription initiation factor-1","No","1","tif-1"
"NCU09754","Neurospora crassa OR74A","CM002237:4,343,497..4,344,888(-)","mitochondrial chaperone-4","No","1","mch-4"
"NCU09755","Neurospora crassa OR74A","CM002237:4,341,633..4,343,327(-)","hypothetical protein","No","1","N/A"
"NCU09756","Neurospora crassa OR74A","CM002237:4,339,141..4,341,666(+)","hypothetical protein","No","1","N/A"
"NCU09757","Neurospora crassa OR74A","CM002237:4,336,877..4,338,852(-)","glycosylphosphatidylinositol anchor N-acetylglucosamine transferase","No","1","gpig-1"
"NCU09758","Neurospora crassa OR74A","CM002237:4,330,822..4,336,743(+)","Ras guanine-nucleotide exchange protein, Ras guanine-nucleotide exchange protein, variant 1","No","2","N/A"
"NCU09759","Neurospora crassa OR74A","CM002237:4,323,535..4,325,867(+)","nuclease-12","No","1","nuc-12"
"NCU09760","Neurospora crassa OR74A","CM002237:4,317,187..4,321,936(+)","hypothetical protein, variant 1, hypothetical protein","No","2","N/A"
"NCU09761","Neurospora crassa OR74A","CM002237:4,310,718..4,311,708(+)","hypothetical protein","No","1","N/A"
"NCU09762","Neurospora crassa OR74A","CM002237:4,309,382..4,310,944(+)","hypothetical protein","No","1","N/A"
"NCU09764","Neurospora crassa OR74A","CM002237:4,302,440..4,303,922(-)","hypothetical protein","No","1","gh61-14"
"NCU09765","Neurospora crassa OR74A","CM002237:4,300,570..4,301,915(-)","surface protein 1","No","1","N/A"
"NCU09766","Neurospora crassa OR74A","CM002237:4,295,876..4,297,457(-)","hypothetical protein","No","1","N/A"
"NCU09767","Neurospora crassa OR74A","CM002237:4,292,155..4,294,497(-)","membrane transporter","No","1","N/A"
"NCU09768","Neurospora crassa OR74A","CM002237:4,291,182..4,291,996(+)","hypothetical protein","No","1","N/A"
"NCU09770","Neurospora crassa OR74A","CM002237:4,286,175..4,288,883(+)","Acetyl-CoA hydrolase","No","1","acu-8"
"NCU09771","Neurospora crassa OR74A","CM002237:4,279,017..4,281,309(-)","DUF895 domain membrane protein","No","1","N/A"
"NCU09772","Neurospora crassa OR74A","CM002237:4,275,466..4,278,203(-)","hypothetical protein","No","1","N/A"
"NCU09773","Neurospora crassa OR74A","CM002237:4,272,699..4,275,266(+)","oligopeptide transporter-1","No","1","opt-1"
"NCU09774","Neurospora crassa OR74A","CM002237:4,271,243..4,272,151(+)","cellulase","No","1","gh62-1"
"NCU09775","Neurospora crassa OR74A","CM002237:4,269,308..4,270,336(+)","alpha-N-arabinofuranosidase","No","1","gh54-1"
"NCU09776","Neurospora crassa OR74A","CM002237:4,267,288..4,268,211(+)","hypothetical protein","No","1","N/A"
"NCU09777","Neurospora crassa OR74A","CM002237:4,263,002..4,264,847(+)","UPF0075 domain-containing protein","No","1","N/A"
"NCU09778","Neurospora crassa OR74A","CM002241:1,089,085..1,091,540(-)","cell division control protein 2","No","1","cdc28"
"NCU09779","Neurospora crassa OR74A","CM002241:1,091,764..1,093,868(+)","oxidoreductase","No","1","N/A"
"NCU09780","Neurospora crassa OR74A","CM002241:1,094,734..1,095,372(+)","hypothetical protein","No","1","N/A"
"NCU09781","Neurospora crassa OR74A","CM002241:1,096,702..1,098,027(+)","hypothetical protein","No","1","N/A"
"NCU09782","Neurospora crassa OR74A","CM002241:1,100,700..1,103,595(+)","hypothetical protein","No","1","N/A"
"NCU09783","Neurospora crassa OR74A","CM002241:1,104,025..1,105,494(+)","D-isomer specific 2-hydroxyacid dehydrogenase","No","1","N/A"
"NCU09784","Neurospora crassa OR74A","CM002241:1,106,713..1,108,156(+)","hypothetical protein","No","1","N/A"
"NCU09785","Neurospora crassa OR74A","CM002241:1,108,627..1,111,319(-)","hypothetical protein","No","1","N/A"
"NCU09786","Neurospora crassa OR74A","CM002241:1,111,672..1,113,628(+)","hypothetical protein","No","1","N/A"
"NCU09787","Neurospora crassa OR74A","CM002241:1,114,963..1,118,731(-)","hypothetical protein","No","1","N/A"
"NCU09788","Neurospora crassa OR74A","CM002241:1,124,166..1,126,773(+)","nuclease-14","No","1","nuc-14"
"NCU09789","Neurospora crassa OR74A","CM002241:1,125,094..1,129,467(-)","adenylosuccinate synthetase","No","1","ad-8"
"NCU09790","Neurospora crassa OR74A","CM002241:1,129,974..1,131,864(-)","hypothetical protein","No","1","N/A"
"NCU09791","Neurospora crassa OR74A","CM002241:1,132,762..1,135,968(-)","Beta-1,3-exoglucanase","No","1","gh55-4"
"NCU09792","Neurospora crassa OR74A","CM002241:1,142,553..1,145,119(+)","mitochondrial carrier-40","No","1","mic-40"
"NCU09793","Neurospora crassa OR74A","CM002241:1,145,634..1,150,703(+)","DEAD/DEAH box DNA helicase","No","1","dbh-5"
"NCU09794","Neurospora crassa OR74A","CM002241:1,151,224..1,153,120(+)","NAD-binding Rossmann fold oxidoreductase","No","1","N/A"
"NCU09795","Neurospora crassa OR74A","CM002241:1,152,527..1,155,780(-)","hypothetical protein","No","1","N/A"
"NCU09796","Neurospora crassa OR74A","CM002241:1,159,683..1,161,114(-)","Integral membrane protein","No","1","gpr-38"
"NCU09797","Neurospora crassa OR74A","CM002241:1,164,916..1,165,251(+)","hypothetical protein","No","1","N/A"
"NCU09798","Neurospora crassa OR74A","CM002241:1,165,806..1,167,735(+)","aryl-alcohol dehydrogenase","No","1","adh-9"
"NCU09799","Neurospora crassa OR74A","CM002241:1,167,779..1,169,716(-)","hypothetical protein","No","1","N/A"
"NCU09800","Neurospora crassa OR74A","CM002241:1,169,919..1,171,923(-)","taurine dioxygenase-5","No","1","tdo-5"
"NCU09802","Neurospora crassa OR74A","CM002236:4,095,695..4,096,940(-)","hypothetical protein","No","1","N/A"
"NCU09803","Neurospora crassa OR74A","CM002236:4,098,808..4,100,551(+)","thioredoxin-3","No","1","trx-3"
"NCU09804","Neurospora crassa OR74A","CM002236:4,100,771..4,104,175(+)","zinc finger transcription factor-43","No","1","znf-43"
"NCU09805","Neurospora crassa OR74A","CM002236:4,104,873..4,108,609(+)","Alpha-amylase","No","1","gh13-2"
"NCU09806","Neurospora crassa OR74A","CM002236:4,108,777..4,110,357(-)","hypothetical protein","No","1","N/A"
"NCU09807","Neurospora crassa OR74A","CM002236:4,111,149..4,116,658(-)","hypothetical protein","No","1","N/A"
"NCU09808","Neurospora crassa OR74A","CM002236:4,117,346..4,121,351(-)","dynamin-1","No","1","dya-1"
"NCU09809","Neurospora crassa OR74A","CM002236:4,121,814..4,122,875(+)","transport of metals-65","No","1","trm-65"
"NCU09810","Neurospora crassa OR74A","CM002236:4,123,070..4,126,293(+)","succinyl-CoA synthetase subunit alpha","No","1","suc-4"
"NCU09811","Neurospora crassa OR74A","CM002236:4,126,097..4,128,475(-)","MFS transporter","No","1","N/A"
"NCU09812","Neurospora crassa OR74A","CM002236:4,130,793..4,134,687(+)","LIM domain-containing protein","No","1","N/A"
"NCU09813","Neurospora crassa OR74A","CM002236:4,135,019..4,136,435(-)","SMT3, variant 1, SMT3, variant 2, SMT3","No","3","N/A"
"NCU09814","Neurospora crassa OR74A","CM002236:4,138,151..4,142,009(+)","hypothetical protein","No","1","nup-33"
"NCU09815","Neurospora crassa OR74A","CM002236:4,142,926..4,145,218(-)","methylated-DNA-binding protein3","No","1","mbp3"
"NCU09816","Neurospora crassa OR74A","CM002236:4,145,268..4,147,562(-)","cytochrome-26","No","1","cyt-26"
"NCU09817","Neurospora crassa OR74A","CM002236:4,148,071..4,150,160(-)","DAHP synthase","No","1","aro-7"
"NCU09818","Neurospora crassa OR74A","CM002236:4,150,992..4,152,444(-)","Integral membrane protein","No","1","N/A"
"NCU09819","Neurospora crassa OR74A","CM002236:4,152,465..4,154,943(+)","cyclophilin-type peptidyl-prolyl cis-trans isomerase","No","1","N/A"
"NCU09820","Neurospora crassa OR74A","CM002236:4,154,926..4,159,889(-)","hypothetical protein","No","1","N/A"
"NCU09821","Neurospora crassa OR74A","CM002236:4,160,217..4,162,445(-)","oxidoreductase","No","1","N/A"
"NCU09823","Neurospora crassa OR74A","CM002240:510,105..513,604(+)","hypothetical protein","No","1","gpr-39"
"NCU09824","Neurospora crassa OR74A","CM002240:513,513..517,064(-)","hypothetical protein, variant 1, hypothetical protein","No","2","N/A"
"NCU09825","Neurospora crassa OR74A","CM002240:519,089..521,375(-)","DNA repair-21","No","1","dnr-21"
"NCU09826","Neurospora crassa OR74A","CM002240:521,821..523,920(+)","RNase III domain-containing protein","No","1","mrp-62"
"NCU09827","Neurospora crassa OR74A","CM002240:524,019..527,287(+)","hypothetical protein","No","1","N/A"
"NCU09828","Neurospora crassa OR74A","CM002240:526,418..526,850(-)","hypothetical protein","No","1","N/A"
"NCU09829","Neurospora crassa OR74A","CM002240:532,330..535,126(-)","hypothetical protein","No","1","N/A"
"NCU09830","Neurospora crassa OR74A","CM002240:538,609..542,972(+)","ABC multidrug transporter","No","1","mig-12"
"NCU09831","Neurospora crassa OR74A","CM002240:547,542..549,381(+)","hypothetical protein","No","1","N/A"
"NCU09832","Neurospora crassa OR74A","CM002240:552,089..554,908(+)","hypothetical protein","No","1","gt25-2"
"NCU09834","Neurospora crassa OR74A","CM002240:560,619..561,578(-)","hypothetical protein","No","1","N/A"
"NCU09835","Neurospora crassa OR74A","CM002240:564,305..564,806(-)","hypothetical protein","No","1","N/A"
"NCU09836","Neurospora crassa OR74A","CM002240:567,157..568,335(-)","hypothetical protein","No","1","N/A"
"NCU09837","Neurospora crassa OR74A","CM002240:571,752..573,454(+)","hypothetical protein","No","1","N/A"
"NCU09838","Neurospora crassa OR74A","CM002240:575,049..576,689(+)","hypothetical protein","No","1","N/A"
"NCU09839","Neurospora crassa OR74A","CM002240:577,823..579,794(-)","hypothetical protein","No","1","N/A"
"NCU09841","Neurospora crassa OR74A","CM002240:5,918,648..5,919,905(+)","phosphotyrosine protein phosphatase","No","1","pho-14"
"NCU09842","Neurospora crassa OR74A","CM002240:5,921,173..5,925,111(+)","mitogen-activated protein kinase MKC1","No","1","mak-1"
"NCU09843","Neurospora crassa OR74A","CM002240:5,923,952..5,926,233(-)","WD repeat containing protein 57","No","1","rbg-6"
"NCU09844","Neurospora crassa OR74A","CM002240:5,927,584..5,930,908(-)","amidohydrolase","No","1","N/A"
"NCU09845","Neurospora crassa OR74A","CM002240:5,929,164..5,929,957(+)","hypothetical protein","No","1","N/A"
"NCU09846","Neurospora crassa OR74A","CM002240:5,931,377..5,936,664(+)","hypothetical protein","No","1","N/A"
"NCU09847","Neurospora crassa OR74A","CM002240:5,939,365..5,943,189(+)","hypothetical protein, hypothetical protein, variant 1","No","2","N/A"
"NCU09848","Neurospora crassa OR74A","CM002240:5,948,287..5,949,755(-)","hypothetical protein","No","1","N/A"
"NCU09851","Neurospora crassa OR74A","CM002240:5,957,371..5,958,636(+)","hypothetical protein","No","1","N/A"
"NCU09852","Neurospora crassa OR74A","CM002240:5,958,543..5,960,559(-)","hypothetical protein","No","1","N/A"
"NCU09853","Neurospora crassa OR74A","CM002240:5,961,716..5,963,287(+)","hypothetical protein","No","1","N/A"
"NCU09854","Neurospora crassa OR74A","CM002240:5,964,225..5,966,551(-)","hypothetical protein","No","1","N/A"
"NCU09855","Neurospora crassa OR74A","CM002240:5,968,748..5,969,817(+)","nicotinic acid-9","No","1","nic-9"
"NCU09856","Neurospora crassa OR74A","CM002240:5,971,303..5,974,966(-)","hypothetical protein","No","1","N/A"
"NCU09857","Neurospora crassa OR74A","CM002240:5,975,682..5,977,842(+)","hypothetical protein","No","1","N/A"
"NCU09858","Neurospora crassa OR74A","CM002240:5,977,531..5,980,535(-)","acylamide-delta3(E)-desaturase","No","1","N/A"
"NCU09859","Neurospora crassa OR74A","CM002241:2,748,412..2,749,502(+)","metalloprotease-9","No","1","mpr-9"
"NCU09860","Neurospora crassa OR74A","CM002241:2,751,714..2,756,677(+)","telomere silencing protein Zds1, variant 1, telomere silencing protein Zds1","No","2","tep-1"
"NCU09861","Neurospora crassa OR74A","CM002241:2,757,147..2,760,955(+)","serine-threonine protein phosphatase-6","No","2","stp-6"
"NCU09862","Neurospora crassa OR74A","CM002241:2,761,152..2,762,931(-)","ubiquinone biosynthesis methyltransferase coq5","No","1","coq-5"
"NCU09863","Neurospora crassa OR74A","CM002241:2,763,288..2,763,590(-)","hypothetical protein","No","1","N/A"
