protein_id	source_proteome	C286	C287	C288	C289	C294	C298	clade01	clade02	clade03	clade04	clade05	clade06	clade07	clade08
EHM034720|EHA02359_bin.2_gene_186_7	C286		4.85e-265	5.52e-264	1.01e-271		2.8700000000000003e-222								
EHM034720|EHA02359_bin.2_gene_186_11	C286		8.849999999999999e-207	1.07e-207	2.77e-200	1.46e-194	3.54e-190	1.73e-182	1.1e-179	8.11e-151	1.99e-152		5.07e-178	8.339999999999999e-150	1.37e-151
EHM034720|EHA02359_bin.2_gene_186_12	C286		1.3e-68	9.72e-71	1.5399999999999999e-69	1.73e-68	2.47e-65			4.0000000000000006e-34	1.2400000000000001e-27			4.11e-36	3.85e-31
EHM034720|EHA02359_bin.2_gene_186_14	C286		6.26e-139	4.62e-122			1.39e-12								
EHM034720|EHA02359_bin.2_gene_186_15	C286		8.269999999999999e-136	3.0899999999999997e-136											
EHM034720|EHA02359_bin.2_gene_186_16	C286		6.799999999999999e-53	4.72e-94	1.7100000000000002e-88		3.08e-88								
EHM034720|EHA02359_bin.2_gene_186_17	C286		2.22e-270	1.1000000000000001e-270	5.72e-141	3.63e-251	2.0300000000000002e-259	5.709999999999999e-230	1.88e-237	5.53e-222	1.6999999999999999e-217		5.06e-243	2.03e-214	1.44e-217
EHM034720|EHA02359_bin.2_gene_186_18	C286		8.55e-120	2.89e-35	7.03e-125	8.27e-118	2.51e-118	1.22e-99	1.01e-107	6.01e-106	4.46e-99	4.88e-113	4.26e-118	9.34e-106	1.2100000000000002e-59
EHM034720|EHA02359_bin.2_gene_186_19	C286		2.48e-18	5.3e-18	1.06e-15	3.09e-72					1.92e-43	6.159999999999999e-48	2.51e-46		1.6100000000000002e-47
EHM034720|EHA02359_bin.2_gene_186_20	C286		1.9600000000000002e-33	4.5100000000000006e-208	3.7500000000000004e-209	1.55e-206	1.1799999999999999e-205		5.88e-161	3.77e-178	9.45e-177	5.98e-152	1.5500000000000002e-163	7.760000000000001e-163	4.3399999999999997e-165
EHM034720|EHA02359_bin.2_gene_186_21	C286		1.19e-115	9.72e-115	6.61e-115	1.37e-103	8.349999999999999e-104		3.13e-100	2.97e-88	4.19e-88	1.48e-92	1.95e-96	2.07e-83	4.3900000000000003e-88
EHM034720|EHA02359_bin.2_gene_186_22	C286		2.65e-88	1.8600000000000002e-88	1.79e-88	1.64e-101	8.62e-88	4e-44	3.08e-56	2.7299999999999998e-40	3.87e-38	1.02e-49	1.42e-63	1.51e-34	1.02e-47
EHM034720|EHA02359_bin.2_gene_186_23	C286		1.05e-46							1.11e-19			3.01e-31		
EHM034720|EHA02359_bin.2_gene_187_1	C286		2.2e-275	7.64e-276	2.6499999999999997e-274	4.2599999999999994e-270	6.84e-258	5.35e-227	7.189999999999999e-243	5.0800000000000006e-235	3.6799999999999997e-236		3.66e-238	4.889999999999999e-230	1.13e-236
EHM034720|EHA02359_bin.2_gene_187_2	C286		1.26e-136	1.43e-140	1.2099999999999999e-136	3.9600000000000004e-148	2.05e-154	6.18e-133	2.78e-120	8.990000000000001e-125	3.0500000000000003e-124	2.9899999999999997e-119	2.33e-123	3.76e-118	1.82e-124
EHM034720|EHA02359_bin.2_gene_188_1	C286		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15e-245	0.0	0.0	0.0	0.0
EHM034720|EHA02359_bin.2_gene_188_4	C286		2.4899999999999998e-136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4e-163	0.0	0.0	0.0	0.0
EHM034720|EHA02359_bin.2_gene_188_5	C286		1.45e-46	1.44e-46	1.3899999999999999e-46	6.52e-39	1.81e-40	9.120000000000001e-33	2.21e-36	3.99e-31	1.5200000000000002e-27	6.68e-40	1.03e-36	4.72e-27	1.82e-27
EHM034720|EHA02359_bin.2_gene_188_7	C286		2.6100000000000003e-248	1.74e-277	2.5100000000000002e-247	7.81e-274	1.97e-219					1.03e-203			
EHM034720|EHA02359_bin.2_gene_188_9	C286		1.2900000000000001e-272	6.81e-275	1.63e-275	7.14e-259	2.4e-252	3.39e-221	1.83e-219	1.45e-187	1.34e-201	1.47e-237	2.04e-225	1.64e-191	1.65e-196
EHM034720|EHA02359_bin.2_gene_188_10	C286		1.3799999999999998e-95	9.66e-96	2.17e-94	2.96e-81	1.52e-104	1.13e-69	2.23e-71	1.1e-67	4.919999999999999e-68	3.18e-80	1.2699999999999998e-68	8.77e-69	9.2e-68
EHM034720|EHA02359_bin.2_gene_188_11	C286		1.67e-178	1.23e-180	9.23e-178	1.3000000000000001e-185	1.5399999999999999e-174	3.4299999999999996e-146	9.13e-162	1.3499999999999998e-141	3.56e-145	1.99e-98	6.83e-169	1.56e-137	1.22e-137
EHM034720|EHA02359_bin.2_gene_189_1	C286		2.54e-51	2.52e-51	1.05e-59		1.6099999999999998e-54								
EHM034720|EHA02359_bin.2_gene_189_2	C286		0.0	0.0	2.83e-224	0.0	0.0	8.02e-312	0.0	7.01e-301	6.710000000000001e-303	3.24e-303	0.0		6.21e-300
EHM034720|EHA02359_bin.2_gene_189_3	C286		2.3599999999999997e-67	5.3499999999999994e-67	7.94e-68	5.18e-67	6.27e-57	3.9100000000000003e-56	7.56e-70	3.35e-70	8.439999999999999e-67		4.799999999999999e-69	1.94e-61	1.52e-50
EHM034720|EHA02359_bin.2_gene_189_4	C286		1.21e-73	8.47e-75	3.48e-73	3.39e-60	2.65e-58	4.6799999999999994e-23				1.0899999999999999e-23	1.97e-20		1.53e-09
EHM034720|EHA02359_bin.2_gene_190_1	C286		1.7e-34	5.55e-33	2.71e-33	2.9700000000000003e-31	1.77e-31	1.34e-23	1.21e-27	3.0099999999999997e-25	5.7e-19	1.7700000000000002e-26	2.57e-25		5.0099999999999994e-24
EHM034720|EHA02359_bin.2_gene_190_2	C286		3.3100000000000006e-73	3.61e-70	7.71e-73	4.76e-60	4.22e-71	5.11e-55	4.19e-47	8.810000000000001e-37	7.03e-40	2.08e-50	4.33e-37	1.62e-30	2.31e-36
EHM034720|EHA02359_bin.2_gene_190_3	C286		4.2e-37	1.28e-38	8.83e-37	1.4500000000000002e-27	5.14e-31	4.26e-18	9.170000000000001e-21	1.62e-15	8.24e-14		5.05e-20	3.55e-18	8.25e-14
EHM034720|EHA02359_bin.2_gene_190_4	C286		6.37e-89	1.81e-88	6.1099999999999996e-89	3.7499999999999997e-91	2.81e-94	8.42e-83	1.1200000000000001e-79	3.8400000000000005e-79	1.33e-80		4.88e-85	8.7e-76	2.17e-78
EHM034720|EHA02359_bin.2_gene_190_5	C286		2.59e-140	4.2299999999999996e-139	2.4799999999999998e-140			3.46e-98	6.3e-111	4.48e-87	5.14e-92	2.01e-109		2.87e-83	1.64e-94
EHM034720|EHA02359_bin.2_gene_190_6	C286		4.3900000000000004e-107	3.9799999999999996e-69	4.91e-106	2.11e-103	1.83e-106	5.81e-92	8.839999999999999e-89	9.28e-77	1.0300000000000001e-73	5.06e-50	6.9e-87	3.04e-75	1.86e-79
EHM034720|EHA02359_bin.2_gene_190_7	C286		4.97e-101	4.94e-101	4.11e-102	9.43e-86		1.78e-72	8.1e-88	6.49e-69	1.78e-67		8.020000000000001e-85	5e-63	4.31e-62
EHM034720|EHA02359_bin.2_gene_190_8	C286		0.0	0.0	0.0	4.65e-162	0.0								
EHM034720|EHA02359_bin.2_gene_190_13	C286		2.11e-78	2.5600000000000003e-224	4.11e-222		7.81e-218								
EHM034720|EHA02359_bin.2_gene_190_14	C286		3.36e-234	3.34e-234	4.5699999999999996e-234	2.02e-222	3.36e-230	1.03e-204	1.5900000000000003e-213	5.7e-190	1.47e-198	2.17e-206	2.67e-208	1.2000000000000002e-195	7.870000000000001e-195
EHM034720|EHA02359_bin.2_gene_190_15	C286		2.37e-200	2.7500000000000004e-200	2.66e-200	1.5999999999999998e-181	2.0800000000000001e-184	6.46e-167	4.14e-158	8.25e-164	5.42e-166	9.290000000000001e-124	5.7e-165	1.07e-158	4.1399999999999998e-162
EHM034720|EHA02359_bin.2_gene_191_1	C286		1.0600000000000001e-29	1.0600000000000001e-29	1.45e-29	4.1800000000000003e-29	9.35e-31	1.2e-25	5.86e-25	2.75e-27	4.42e-24	1.56e-13	3.34e-24	2.53e-17	3.35e-24
EHM034720|EHA02359_bin.2_gene_191_2	C286		2.04e-266	5.3600000000000005e-269	9.4e-194	2.77e-240	1.23e-237	1.0400000000000002e-213	1.46e-240	2.16e-206	1.51e-197	3.3299999999999997e-233	1.1599999999999999e-241	1.3000000000000001e-201	4.97e-204
EHM034720|EHA02359_bin.2_gene_191_5	C286		6.82e-138							1.13e-120	7.749999999999999e-106			9.7e-21	
EHM034720|EHA02359_bin.2_gene_191_6	C286		1.7700000000000002e-161	1.55e-162	2.7400000000000002e-160		4.3799999999999996e-111	1.23e-149	2.33e-154	3.0500000000000004e-154	6.33e-155	1.18e-156			8.25e-164
EHM034720|EHA02359_bin.2_gene_191_7	C286		3.25e-91			1.4699999999999998e-48									
EHM034720|EHA02359_bin.2_gene_191_13	C286		1.95e-69							1.28e-69					
EHM034720|EHA02359_bin.2_gene_193_1	C286		9.629999999999999e-138	1.14e-135	1.16e-137										
EHM034720|EHA02359_bin.2_gene_193_2	C286		1.56e-107	2.3500000000000003e-109	2.12e-107	1.12e-106	5.6e-108		1.1e-104			2.14e-100			
EHM034720|EHA02359_bin.2_gene_193_3	C286		2.7999999999999996e-127	1.13e-126	1.89e-127	5.16e-128	9.02e-128	1.8899999999999998e-126	3.49e-128	1.0299999999999999e-91	5.01e-101	4.8400000000000006e-123	1.0200000000000001e-117	7.39e-83	1.08e-89
EHM034720|EHA02359_bin.2_gene_193_4	C286		5.299999999999999e-54	3.19e-55	5.09e-54	4.6199999999999994e-67	2.6e-63		1.06e-50	5.28e-51	5.16e-50	1.49e-11	3.2999999999999997e-49	2.6499999999999997e-48	5.6e-53
EHM034720|EHA02359_bin.2_gene_193_5	C286		6.27e-320	0.0	0.0	0.0	5.04e-311		7.7e-276	2.31e-295	8.38e-294	6.17e-301	1.73e-305	9.51e-288	1.8e-296
EHM034720|EHA02359_bin.2_gene_193_6	C286		7.510000000000001e-208	2.7e-203	7.9e-205	1.51e-196	3.48e-190		7.520000000000001e-163	1.31e-143	1.25e-150	8.85e-108	2.3500000000000002e-192	1.21e-138	1.29e-146
EHM034720|EHA02359_bin.2_gene_193_7	C286		2.05e-80	3.68e-80	9.93e-80	2.3199999999999997e-74	1.51e-78	1.7100000000000002e-57	3.8499999999999996e-54			7.61e-59	3.7000000000000004e-59		
EHM034720|EHA02359_bin.2_gene_194_1	C286		5.46e-33	1.5400000000000002e-32	5.2400000000000005e-33	6.86e-15	3.36e-30								
EHM034720|EHA02359_bin.2_gene_194_2	C286		2.7300000000000004e-37	2.7100000000000004e-37	3.7200000000000004e-37	5.02e-38	2.2900000000000002e-35	1.22e-34	2.79e-32	3.42e-32	9.61e-31	1.07e-31	7.31e-32	3.9100000000000004e-33	1.15e-30
EHM034720|EHA02359_bin.2_gene_194_3	C286		6.580000000000001e-79	1.74e-76	1.68e-76	1.03e-75	3.36e-76								
EHM034720|EHA02359_bin.2_gene_194_4	C286		4.71e-58	1.29e-58	4.4e-56	1.5e-54	1.2799999999999999e-52	1.57e-41	2.95e-40	5.3200000000000005e-43			4.8399999999999995e-42	1.28e-35	2.85e-38
EHM034720|EHA02359_bin.2_gene_195_1	C286		6.67e-164	3.09e-278	3.1099999999999997e-277	2.07e-273	7.42e-280	3.0300000000000002e-257	1.3699999999999998e-240	7.35e-243	1.14e-245	8.7e-267	1.07e-264		
EHM034720|EHA02359_bin.2_gene_195_2	C286		7.74e-120												
EHM034720|EHA02359_bin.2_gene_195_3	C286		3.4100000000000004e-58						1.41e-29						3.66e-34
EHM034720|EHA02359_bin.2_gene_195_4	C286		1.5e-160				6.98e-28								
EHM034720|EHA02359_bin.2_gene_195_5	C286		1.0999999999999999e-231												
EHM034720|EHA02359_bin.2_gene_195_6	C286		3.15e-156												
EHM034720|EHA02359_bin.2_gene_195_7	C286		5.08e-36	7.13e-36	1.21e-33	7.13e-20	1.2399999999999999e-23	2.86e-16	2.67e-14	4.61e-16	8.11e-16	2.82e-18	4.53e-22	8.82e-18	2.55e-15
EHM034720|EHA02359_bin.2_gene_195_8	C286		2.07e-36	2.06e-36	1.9900000000000002e-36	3.67e-33	5.1e-35		1.23e-18			1.61e-23	4.4699999999999996e-23		
EHM034720|EHA02359_bin.2_gene_195_9	C286		1.4199999999999999e-52	1.63e-50	5.529999999999999e-52	2.07e-41	1.2399999999999999e-45	1.5400000000000002e-37	3.72e-28			1.11e-22	6.690000000000001e-31		
EHM034720|EHA02359_bin.2_gene_195_10	C286		1.8e-231	1.0899999999999999e-232	2.85e-230	5.0299999999999996e-225	2.71e-209	3.07e-185	6.869999999999999e-205	5.92e-193	4.31e-194	6.68e-204	4.1799999999999995e-207	4.93e-182	6.4300000000000005e-192
EHM034720|EHA02359_bin.2_gene_195_11	C286		0.0	0.0	0.0		0.0						0.0		
EHM034720|EHA02359_bin.2_gene_195_12	C286		0.0	0.0	0.0	1.3e-29	0.0	2.25e-43			9.459999999999999e-34				
EHM034720|EHA02359_bin.2_gene_195_13	C286		3.72e-52	7.849999999999999e-54	3.57e-52	1.29e-46	3.5600000000000002e-43			8.22e-27	4.89e-27	6.54e-20	5.18e-30	6.63e-30	3.0100000000000004e-27
EHM034720|EHA02359_bin.2_gene_195_14	C286		1.1999999999999999e-61	2.76e-59	4.73e-56	4.67e-50	4.1600000000000005e-43					1.1999999999999999e-41			
EHM034720|EHA02359_bin.2_gene_195_15	C286		9.36e-199	5.11e-203	2.8e-165		6.09e-188	1.0499999999999999e-150	3.2599999999999996e-172	1.12e-148	1.03e-145	8.86e-160	3.9200000000000006e-157	3.44e-140	2.13e-146
EHM034720|EHA02359_bin.2_gene_195_18	C286		3.38e-103												
EHM034720|EHA02359_bin.2_gene_195_20	C286		2.2e-108	3.33e-97	5.61e-112	2.49e-30	6.4e-207	4.68e-09					1.08e-46		3.24e-80
EHM034720|EHA02359_bin.2_gene_196_1	C286		3.41e-142	2.6e-144	3.14e-142	3.47e-138	1.68e-141	2.53e-89	1.76e-57	5.9e-82	4.3200000000000005e-86	1.22e-101	1.02e-86	1.3e-73	4.55e-80
EHM034720|EHA02359_bin.2_gene_196_4	C286		2.74e-133	8.600000000000001e-134	1.0199999999999999e-134	7.83e-44	5.68e-120		1.3e-35				4.39e-43		7.61e-35
EHM034720|EHA02359_bin.2_gene_196_6	C286		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.06e-301			0.0	0.0
EHM034720|EHA02359_bin.2_gene_196_7	C286		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0
EHM034720|EHA02359_bin.2_gene_196_8	C286		2.89e-63	6.17e-63	3.36e-63	1.8299999999999999e-62	1.9899999999999998e-61	3.35e-52	2.3999999999999996e-53	3.68e-49				1.78e-49	3.9e-51
EHM034720|EHA02359_bin.2_gene_196_9	C286		1.09e-85	4.39e-85	2.99e-85	3.88e-81	4.1900000000000005e-79	1.2299999999999999e-69	2.99e-71	2.04e-61				2.67e-57	1.16e-61
EHM034720|EHA02359_bin.2_gene_196_10	C286		5.25e-138	3.67e-138	2.05e-137	5.79e-138	8.58e-137	2.06e-127	2.04e-128	1.19e-119				3.62e-118	3.27e-117
EHM034720|EHA02359_bin.2_gene_196_11	C286		3.18e-88	9.060000000000001e-88	3.05e-88	5.61e-87	1.39e-91	5.45e-81	4.41e-81	2.9e-78				1.91e-80	3.8399999999999997e-81
EHM034720|EHA02359_bin.2_gene_196_12	C286		3.0900000000000003e-116	3.07e-116	2.96e-116		2.13e-100	7.02e-69	4.44e-72				4.19e-33		1.45e-51
EHM034720|EHA02359_bin.2_gene_196_13	C286		3.05e-39	3.03e-39	1.02e-39	1.67e-41	1.1800000000000001e-36	1.64e-35	2.48e-31	2.49e-30			9.999999999999999e-31	5.6e-31	2.6599999999999998e-24
EHM034720|EHA02359_bin.2_gene_196_14	C286		4.97e-265	1.21e-265	1.3699999999999999e-264	1.3399999999999998e-262	3.9500000000000004e-271	1.34e-254	5.21e-246	1.6899999999999998e-234			1.0599999999999999e-254	1.22e-233	4.0699999999999996e-228
EHM034720|EHA02359_bin.2_gene_196_15	C286		0.0	0.0	0.0		2.85e-192								
EHM034720|EHA02359_bin.2_gene_197_10	C286		4.6400000000000006e-79	1.6100000000000002e-79	7.69e-80	9.6e-77		6.81e-57				2.6800000000000002e-73	2.14e-65		
EHM034720|EHA02359_bin.2_gene_197_11	C286		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0499999999999997e-168	0.0	0.0	0.0
EHM034720|EHA02359_bin.2_gene_197_12	C286		3.71e-177	4.3200000000000003e-184	3.1099999999999998e-189	6.810000000000001e-181	2.58e-209	4.83e-98	4.85e-103	3.42e-35	2.5299999999999998e-48	1.88e-35	2.9599999999999998e-53		3.7299999999999996e-54
EHM034720|EHA02359_bin.2_gene_197_13	C286		2.26e-262	3.6999999999999997e-261	1.0900000000000001e-184	7.03e-259	3.71e-246	3.13e-187	1.1300000000000001e-167	1.09e-131	4.5800000000000005e-132	5.5e-183	5.35e-183	6.55e-130	2.37e-136
EHM034720|EHA02359_bin.2_gene_197_14	C286		6.999999999999999e-152	5.97e-153	7.04e-154	4.1099999999999996e-149	2.56e-147	2.06e-124	1.85e-128	1.8599999999999999e-93	1.88e-83	4.42e-110	1.06e-129	4.06e-79	2.91e-88
EHM034720|EHA02359_bin.2_gene_197_15	C286		5.64e-154	2.65e-152	2.67e-145	7.96e-143	6.77e-145	1.0799999999999999e-120	7.29e-127	6.51e-115	1.7499999999999999e-113	4.7e-21	8.4e-128	9.49e-112	4.93e-110
EHM034720|EHA02359_bin.2_gene_198_2	C286		7.56e-59	4.3400000000000004e-58	1.7900000000000001e-59	1.26e-62	6.1e-54		1.39e-47	3.46e-32	4.71e-34	3.2e-42	6.469999999999999e-45	1.94e-37	1.3000000000000001e-37
EHM034720|EHA02359_bin.2_gene_198_3	C286		3.76e-92	5.450000000000001e-97	1.06e-59	1.6e-77	4.69e-89						5.0899999999999995e-67		
EHM034720|EHA02359_bin.2_gene_198_4	C286		2.65e-31	2.2700000000000003e-32	4.4100000000000004e-32	2.59e-30	1.25e-33			2.58e-14	1.65e-14			6.95e-21	6.07e-17
EHM034720|EHA02359_bin.2_gene_199_2	C286		0.0	0.0	0.0		0.0	4.12e-28			2.1599999999999998e-23	9.190000000000001e-272			
EHM034720|EHA02359_bin.2_gene_199_3	C286		1.15e-211	4.17e-214	1.1000000000000002e-211		7.6e-210					9.03e-204			
EHM034720|EHA02359_bin.2_gene_199_4	C286		3.57e-89	2.04e-88	3.4299999999999994e-89		4.18e-53					7.59e-84			
EHM034720|EHA02359_bin.2_gene_199_5	C286		4.59e-59	2.17e-90	9.8e-89		2.86e-78								
EHM034720|EHA02359_bin.2_gene_199_6	C286		6.41e-154	2.57e-154	4.99e-154		4e-93								
EHM034720|EHA02359_bin.2_gene_199_7	C286		2.81e-175	2.26e-174	2.5100000000000002e-173	2.38e-148	1.0500000000000001e-154	5.99e-90	3.62e-94				6.590000000000001e-100		
EHM034720|EHA02359_bin.2_gene_199_8	C286		8.64e-78	9.01e-137	2.72e-143	1.6899999999999999e-136	9.119999999999999e-98	1.41e-131	7.25e-73	3.3000000000000003e-78	2.4300000000000002e-80		6.6e-135	9.34e-72	8.08e-74
EHM034720|EHA02359_bin.2_gene_199_9	C286		0.0					2.96e-28						1.85e-34	
EHM034720|EHA02359_bin.2_gene_199_10	C286		5.06e-218				1.9e-18	1.7e-16							
EHM034720|EHA02359_bin.2_gene_199_11	C286		0.0												
EHM034720|EHA02359_bin.2_gene_199_12	C286		2.06e-49												
EHM034720|EHA02359_bin.2_gene_199_16	C286		2.68e-09	8.739999999999999e-30	2.78e-08	1.03e-50									
EHM034720|EHA02359_bin.2_gene_199_17	C286		5.54e-152	1.51e-149	6.029999999999999e-94		1.19e-53	8.730000000000001e-59						1.82e-58	
EHM034720|EHA02359_bin.2_gene_199_18	C286		2.3899999999999998e-170	1.93e-173	5.6e-175	1.51e-12	4.6699999999999995e-93	2.11e-100						7.299999999999999e-90	
EHM034720|EHA02359_bin.2_gene_200_1	C286		5.45e-76	5.6e-78	2.64e-75	2.69e-73	2.23e-64		4.48e-53	3.13e-46	9.729999999999999e-45	1.9500000000000002e-26		2.06e-41	1.1599999999999999e-42
EHM034720|EHA02359_bin.2_gene_200_2	C286		3.26e-274	3.6300000000000003e-273	7.330000000000001e-273	4.9e-258	9.27e-244		4.57e-211	2.1200000000000002e-215	9.92e-220		5.81e-228	3.59e-206	2.35e-217
EHM034720|EHA02359_bin.2_gene_200_3	C286		1.08e-34	1.12e-137	2.19e-132	7.94e-120	1.07e-121	1.09e-102	6.94e-90	2.89e-80	2.3499999999999998e-83	6.99e-76	1.69e-94	4.4499999999999995e-82	7.96e-83
EHM034720|EHA02359_bin.2_gene_200_4	C286		2.32e-116	2.3100000000000002e-116	2.51e-114	4.32e-107	4.48e-86	1.21e-90	9.98e-94	2.71e-86	9.849999999999999e-82	7.32e-96	1.19e-98	9.43e-83	1.6e-73
EHM034720|EHA02359_bin.2_gene_200_5	C286		5.599999999999999e-221	5.17e-221	3.63e-222	9.689999999999999e-216	3.46e-207	1.02e-200	2.07e-201	3.59e-197	1.27e-196		1.58e-202	2.13e-195	2.43e-195
EHM034720|EHA02359_bin.2_gene_201_1	C286		3.3299999999999997e-131	6.67e-131	5.29e-130	7.99e-128	6.5e-122	2.63e-113	2.59e-114	1.19e-102	3.33e-101	4.84e-112	4.6999999999999995e-112	5.69e-98	7.65e-99
EHM034720|EHA02359_bin.2_gene_201_2	C286		1.0699999999999999e-41	9.880000000000001e-33	4.16e-41	2.27e-41	8.2e-39	5.05e-41	2.0000000000000002e-39	2.54e-20	9.34e-20	2.63e-37	3.47e-39		
EHM034720|EHA02359_bin.2_gene_201_4	C286		3e-46	2.99e-46	2.88e-46	1.1599999999999998e-48	9.499999999999999e-43	4.52e-40	1.3399999999999998e-42	6.47e-42	7.73e-42	1.19e-07		2.94e-42	2.95e-38
EHM034720|EHA02359_bin.2_gene_202_2	C286		1.5e-27	1.4900000000000002e-27	1.02e-27		1.6800000000000001e-59								
EHM034720|EHA02359_bin.2_gene_202_3	C286		2.03e-59	1.84e-62	5.09e-62	6.319999999999999e-61	3.25e-57		5.2e-35						
EHM034720|EHA02359_bin.2_gene_202_4	C286		2.93e-106	2.91e-105	1.14e-105	6.61e-107	2.45e-105		5.9199999999999996e-74	3.65e-62	1.1399999999999999e-48		2.19e-75		
EHM034720|EHA02359_bin.2_gene_203_1	C286		5.42e-224	1.83e-227	4.66e-224			2.2900000000000002e-163				4.7100000000000005e-37			
EHM034720|EHA02359_bin.2_gene_203_2	C286		1.68e-06	1.03e-152	1.01e-155			1.91e-121				1.66e-122			1.5499999999999998e-24
EHM034720|EHA02359_bin.2_gene_203_3	C286		1.31e-229	1.09e-230	5.71e-233	1.02e-88	2.11e-83	5.68e-60					1.14e-61		
EHM034720|EHA02359_bin.2_gene_203_4	C286		3.26e-14	5.58e-16	8.97e-15										
EHM034720|EHA02359_bin.2_gene_204_1	C286		1.7599999999999998e-128	1.23e-128	6.86e-128	1.81e-134	3.22e-126	1.0999999999999999e-121	2.68e-120	6.180000000000001e-116	3.84e-111	4.73e-53	4.83e-118	7.56e-114	2.18e-116
EHM034720|EHA02359_bin.2_gene_204_2	C286		2.4399999999999997e-207	5.66e-206	5.47e-206	9.17e-201	6.4400000000000005e-217	1.8e-179	9.099999999999999e-171	1.07e-140	4.89e-143	7.13e-175	2.8000000000000002e-186	1.13e-147	4.81e-139
EHM034720|EHA02359_bin.2_gene_204_3	C286		1.34e-177	6.68e-173	5.6e-174	1.12e-174	1.72e-165	2.53e-116	2.29e-146	2.08e-99	4.46e-92	1.28e-115	1.98e-63	1.67e-95	7.049999999999999e-91
EHM034720|EHA02359_bin.2_gene_204_4	C286		3.2400000000000002e-59	7.730000000000001e-58	3.1100000000000003e-59	1.93e-46	5.97e-56	4.38e-48				3.06e-50	2.11e-45		
EHM034720|EHA02359_bin.2_gene_204_5	C286		4.29e-162	2.78e-160	1.06e-162	4.0299999999999997e-147	1.37e-150		1.02e-127	4.66e-101	9.35e-100		6.329999999999999e-134	1.22e-88	8.36e-92
EHM034720|EHA02359_bin.2_gene_205_1	C286		5.9e-136	4.8399999999999993e-126	8.52e-135				1.6100000000000002e-31			7.98e-30	5e-31		
EHM034720|EHA02359_bin.2_gene_205_2	C286		6.42e-54	6.379999999999999e-54	6.16e-54	8.76e-50	3.24e-51	2.8e-42	5.69e-45	2.8e-44	5.26e-41	1.12e-42	4.4299999999999994e-42	2.38e-40	5.119999999999999e-40
EHM034720|EHA02359_bin.2_gene_205_3	C286		9.13e-120	1.9300000000000001e-121	1.62e-72	5.17e-115	2.51e-93	8.45e-82	1.06e-94	3.63e-92	2.0000000000000002e-82	1.2699999999999999e-95	1.07e-96	5.3400000000000004e-80	1.77e-83
EHM034720|EHA02359_bin.2_gene_205_4	C286		1.94e-130	1.23e-131	4.6399999999999994e-126	9.97e-136	3.19e-151	7.13e-102	3.97e-94	2.77e-74	5.5800000000000005e-73	9.720000000000001e-79	2.4e-101	2.51e-77	7.71e-77
EHM034720|EHA02359_bin.2_gene_206_1	C286		1.55e-55	2.95e-57	1.5799999999999999e-55	1.97e-49	1.09e-52	7.81e-43	4.78e-46	9.86e-39	2.0999999999999999e-41	1.56e-49	1.06e-49	8.27e-37	4.14e-40
EHM034720|EHA02359_bin.2_gene_206_2	C286		7.51e-92	3.04e-91		1.61e-84	3.2799999999999995e-95	4.9499999999999995e-82	1.18e-83	6.62e-71	3.6499999999999996e-67	2.5200000000000003e-86	4.17e-86	1.6599999999999999e-68	2.1199999999999998e-67
EHM034720|EHA02359_bin.2_gene_206_4	C286		2.45e-280	5.98e-281	1.3499999999999999e-279	1.79e-274	4.88e-288	3.8600000000000004e-226	1.96e-222	1.2300000000000002e-192		6.979999999999999e-233			2.9800000000000003e-181
EHM034720|EHA02359_bin.2_gene_206_5	C286		9.43e-59	3.85e-59	3.1700000000000003e-59		1.8699999999999998e-52								
EHM034720|EHA02359_bin.2_gene_206_6	C286		8.589999999999999e-46	7.88e-46	6.530000000000001e-37		3.26e-46		1.64e-33	1.21e-32	6.1e-35		1.34e-39		
EHM034720|EHA02359_bin.2_gene_207_2	C286		1.31e-45	1.5599999999999998e-45	4.58e-44		9.920000000000001e-57		3.17e-29			5.25e-38	1.75e-36		
EHM034720|EHA02359_bin.2_gene_207_3	C286		2.14e-254	4.28e-254	5.5100000000000005e-252	2.64e-221	5.679999999999999e-230	3.03e-165	7.239999999999999e-150	2.3e-116		1.59e-165	3.04e-168	7.99e-121	3.24e-118
EHM034720|EHA02359_bin.2_gene_207_4	C286		9.320000000000001e-77	7.88e-73	5.22e-76	9.34e-49	7.840000000000001e-64		1.91e-20						
EHM034720|EHA02359_bin.2_gene_209_3	C286		4.66e-117	5.88e-116	1.45e-46	7.87e-115	1.99e-83	3.0400000000000003e-116	5.51e-82		1.54e-81	3.73e-114	6.45e-85	8.51e-84	
EHM034720|EHA02359_bin.2_gene_209_4	C286		1.7899999999999998e-182	5.56e-186	3.68e-184	1.7599999999999998e-168	3.9e-172	1.76e-113	6.85e-121	9.41e-86		6.950000000000001e-63	2.1200000000000002e-122	3.38e-83	5.24e-88
EHM034720|EHA02359_bin.2_gene_209_7	C286		1.98e-37	1.96e-37	2.69e-37	1.85e-38	1.84e-37	2.87e-33	1.0900000000000001e-29	8.74e-35	8.59e-34		3.38e-36	3.1699999999999997e-34	6.13e-33
