Short,Species,Strain,Group,TaxonGroup,Protein_Source,Protein_Accession,Taxon_ID,Genome_Source,Genome_Accession,GFF3_Source,GFF3_Accession
Tucson_4,Coccidioides posadasii,Tucson_4,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_Tucson_4.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_Tucson_4.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_Tucson_4.gff3
Tucson_5,Coccidioides posadasii,Tucson_5,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_Tucson_5.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_Tucson_5.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_Tucson_5.gff3
Tucson_6,Coccidioides posadasii,Tucson_6,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_Tucson_6.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_Tucson_6.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_Tucson_6.gff3
Tucson_7,Coccidioides posadasii,Tucson_7,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_Tucson_7.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_Tucson_7.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_Tucson_7.gff3
Tucson_8,Coccidioides posadasii,Tucson_8,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_Tucson_8.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_Tucson_8.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_Tucson_8.gff3
Tucson_9,Coccidioides posadasii,Tucson_9,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_Tucson_9.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_Tucson_9.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_Tucson_9.gff3
UCSF_10AZ,Coccidioides posadasii,UCSF_10AZ,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_UCSF_10AZ.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_UCSF_10AZ.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_UCSF_10AZ.gff3
UCSF_3490AZ,Coccidioides posadasii,UCSF_3490AZ,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_UCSF_3490AZ.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_UCSF_3490AZ.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_UCSF_3490AZ.gff3
UCSF_5AZ,Coccidioides posadasii,UCSF_5AZ,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_UCSF_5AZ.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_UCSF_5AZ.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_UCSF_5AZ.gff3
UCSF_9AZ,Coccidioides posadasii,UCSF_9AZ,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_UCSF_9AZ.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_UCSF_9AZ.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_UCSF_9AZ.gff3
UCSF_Cp_Silveira,Coccidioides posadasii,UCSF_Cp_Silveira,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_UCSF_Cp_Silveira.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_UCSF_Cp_Silveira.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_UCSF_Cp_Silveira.gff3
UTAH_20380X1,Coccidioides posadasii,UTAH_20380X1,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_UTAH_20380X1.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_UTAH_20380X1.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_UTAH_20380X1.gff3
UTAH_20380X10,Coccidioides immitis,UTAH_20380X10,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_UTAH_20380X10.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_UTAH_20380X10.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_UTAH_20380X10.gff3
UTAH_20380X16,Coccidioides immitis,UTAH_20380X16,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_UTAH_20380X16.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_UTAH_20380X16.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_UTAH_20380X16.gff3
UTAH_20380X2,Coccidioides posadasii,UTAH_20380X2,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_UTAH_20380X2.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_UTAH_20380X2.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_UTAH_20380X2.gff3
UTAH_20380X5,Coccidioides posadasii,UTAH_20380X5,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_UTAH_20380X5.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_UTAH_20380X5.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_UTAH_20380X5.gff3
UTAH_23742X111,Coccidioides immitis,UTAH_23742X111,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_UTAH_23742X111.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_UTAH_23742X111.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_UTAH_23742X111.gff3
UTAH_23742X12,Coccidioides posadasii,UTAH_23742X12,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_UTAH_23742X12.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_UTAH_23742X12.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_UTAH_23742X12.gff3
UTAH_23742X123,Coccidioides immitis,UTAH_23742X123,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_UTAH_23742X123.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_UTAH_23742X123.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_UTAH_23742X123.gff3
UTAH_23742X138,Coccidioides immitis,UTAH_23742X138,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_UTAH_23742X138.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_UTAH_23742X138.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_UTAH_23742X138.gff3
UTAH_23742X144,Coccidioides posadasii,UTAH_23742X144,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_UTAH_23742X144.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_UTAH_23742X144.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_UTAH_23742X144.gff3
UTAH_23742X153,Coccidioides immitis,UTAH_23742X153,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_UTAH_23742X153.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_UTAH_23742X153.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_UTAH_23742X153.gff3
UTAH_23742X160,Coccidioides posadasii,UTAH_23742X160,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_UTAH_23742X160.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_UTAH_23742X160.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_UTAH_23742X160.gff3
UTAH_23742X162,Coccidioides immitis,UTAH_23742X162,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_UTAH_23742X162.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_UTAH_23742X162.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_UTAH_23742X162.gff3
UTAH_23742X163,Coccidioides posadasii,UTAH_23742X163,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_UTAH_23742X163.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_UTAH_23742X163.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_UTAH_23742X163.gff3
UTAH_23742X165,Coccidioides posadasii,UTAH_23742X165,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_UTAH_23742X165.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_UTAH_23742X165.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_UTAH_23742X165.gff3
UTAH_23742X168,Coccidioides posadasii,UTAH_23742X168,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_UTAH_23742X168.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_UTAH_23742X168.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_UTAH_23742X168.gff3
UTAH_23742X170,Coccidioides immitis,UTAH_23742X170,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_UTAH_23742X170.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_UTAH_23742X170.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_UTAH_23742X170.gff3
UTAH_23742X18,Coccidioides posadasii,UTAH_23742X18,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_UTAH_23742X18.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_UTAH_23742X18.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_UTAH_23742X18.gff3
UTAH_23742X189,Coccidioides posadasii,UTAH_23742X189,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_UTAH_23742X189.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_UTAH_23742X189.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_UTAH_23742X189.gff3
UTAH_23742X19,Coccidioides posadasii,UTAH_23742X19,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_UTAH_23742X19.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_UTAH_23742X19.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_UTAH_23742X19.gff3
UTAH_23742X195,Coccidioides posadasii,UTAH_23742X195,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_UTAH_23742X195.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_UTAH_23742X195.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_UTAH_23742X195.gff3
UTAH_23742X199,Coccidioides posadasii,UTAH_23742X199,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_UTAH_23742X199.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_UTAH_23742X199.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_UTAH_23742X199.gff3
