Short	protein_id	contig	start	end	member	family	contig_len	dist_end	idx	n_on_contig	bin	hrmA_models	species	pf11001_same_protein	left_telo	right_telo	near_left	nearest_end_telo	genes_to_end	label
Tucson_16	C57E366_007175-T1	scaffold_66	55828	56196	Tucson_16|C57E366_007175-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	143197	55827	15	48	singleton	HrmA	Cp	False	0	0	True	0	15	F03
Tucson_17	C2626D4_008304-T1	scaffold_111	7683	8051	Tucson_17|C2626D4_008304-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	45611	7682	2	14	singleton	HrmA	Cp	False	0	0	True	0	2	F03
Tucson_17	C2626D4_003235-T1	scaffold_15	44180	44554	Tucson_17|C2626D4_003235-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	456585	44179	14	165	singleton	HrmA	Cp	False	0	0	True	0	14	F02
Tucson_17	C2626D4_008475-T1	scaffold_156	16242	16601	Tucson_17|C2626D4_008475-T1	574-0_S_OLD_CPA0039|C27CBD2_008386-T1	18997	2396	0	2	singleton	HrmA	Cp	False	0	0	False	0	0	F10
Tucson_17	C2626D4_007984-T1	scaffold_84	28222	28485	Tucson_17|C2626D4_007984-T1	TX11|CEC36E2_008626-T1	74032	28221	1	8	singleton	HrmA	Cp	False	0	0	True	0	1	F11
Tucson_18	C70BF79_008258-T1	scaffold_152	26350	26613	Tucson_18|C70BF79_008258-T1	TX11|CEC36E2_008626-T1	32323	5710	1	4	singleton	HrmA	Cp	False	0	0	False	0	1	F11
Tucson_18	C70BF79_008420-T1	scaffold_188	7964	8323	Tucson_18|C70BF79_008420-T1	574-0_S_OLD_CPA0039|C27CBD2_008386-T1	18845	7963	0	2	singleton	HrmA	Cp	False	0	0	True	0	0	F10
Tucson_18	C70BF79_003847-T1	scaffold_24	182206	182580	Tucson_18|C70BF79_003847-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	331314	148734	59	115	singleton	HrmA	Cp	False	0	0	False	0	55	F02
Tucson_18	C70BF79_007296-T1	scaffold_80	4731	5099	Tucson_18|C70BF79_007296-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	94366	4730	0	34	singleton	HrmA	Cp	False	0	0	True	0	0	F03
Tucson_19	C6B259C_002687-T1	scaffold_12	414500	414874	Tucson_19|C6B259C_002687-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	441623	26749	141	151	singleton	HrmA	Cp	False	0	0	False	0	9	F02
Tucson_19	C6B259C_005970-T1	scaffold_43	89432	89800	Tucson_19|C6B259C_005970-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	203472	89431	32	66	singleton	HrmA	Cp	False	0	0	True	0	32	F03
Tucson_19	C6B259C_007816-T1	scaffold_84	49939	50202	Tucson_19|C6B259C_007816-T1	TX11|CEC36E2_008626-T1	86436	36234	6	8	singleton	HrmA	Cp	False	0	0	False	0	1	F11
Tucson_2	C17EB43_002886-T1	scaffold_12	386042	386416	Tucson_2|C17EB43_002886-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	502999	116583	140	180	singleton	HrmA	Cp	False	0	0	False	0	39	F02
Tucson_2	C17EB43_008484-T1	scaffold_190	3533	3892	Tucson_2|C17EB43_008484-T1	574-0_S_OLD_CPA0039|C27CBD2_008386-T1	9816	3532	1	2	singleton	HrmA	Cp	False	0	0	True	0	0	F10
Tucson_2	C17EB43_006498-T1	scaffold_42	135763	136137	Tucson_2|C17EB43_006498-T1	5SD|CCCC1E1_000093-T1	228798	92661	20	50	cloud	HrmA	Cp	False	0	0	False	0	20	F09
Tucson_2	C17EB43_007831-T1	scaffold_68	106491	106859	Tucson_2|C17EB43_007831-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	111793	4934	46	47	singleton	HrmA	Cp	False	0	0	False	0	0	F03
Tucson_20	C33007F_007883-T1	scaffold_78	81415	81789	Tucson_20|C33007F_007883-T1	5SD|CCCC1E1_000093-T1	82947	1158	17	18	cloud	HrmA	Cp	False	0	0	False	0	0	F09
Tucson_20	C33007F_007979-T1	scaffold_83	26102	26365	Tucson_20|C33007F_007979-T1	TX11|CEC36E2_008626-T1	71934	26101	1	8	singleton	HrmA	Cp	False	0	0	True	0	1	F11
Tucson_20	C33007F_002468-T1	scaffold_9	423226	423600	Tucson_20|C33007F_002468-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	552522	128922	143	189	singleton	HrmA	Cp	False	0	0	False	0	45	F02
Tucson_21	CE514E1_005836-T1	scaffold_37	166689	167057	Tucson_21|CE514E1_005836-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	256313	89256	51	84	singleton	HrmA	Cp	False	0	0	False	0	32	F03
Tucson_21	CE514E1_007502-T1	scaffold_67	2023	2397	Tucson_21|CE514E1_007502-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	124933	2022	0	43	singleton	HrmA	Cp	False	0	0	True	0	0	F02
Tucson_22	C8AD93C_003760-T1	scaffold_18	312346	312720	Tucson_22|C8AD93C_003760-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	364997	52277	112	129	singleton	HrmA	Cp	False	0	0	False	0	16	F02
Tucson_22	C8AD93C_000764-T1	scaffold_3	47132	47500	Tucson_22|C8AD93C_000764-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	913784	47131	11	308	singleton	HrmA	Cp	False	0	0	True	0	11	F03
Tucson_22	C8AD93C_007552-T1	scaffold_71	6028	6402	Tucson_22|C8AD93C_007552-T1	730332_Guatemala|C45F23D_004938-T1	101260	6027	0	12	singleton	HrmA	Cp	False	0	0	True	0	0	F14
Tucson_23	CD82703_003410-T1	scaffold_12	174102	174476	Tucson_23|CD82703_003410-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	591203	174101	62	204	singleton	HrmA	Cp	False	0	0	True	0	62	F02
Tucson_23	CD82703_000681-T1	scaffold_2	736572	736940	Tucson_23|CD82703_000681-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	1141370	404430	259	393	singleton	HrmA	Cp	False	0	0	False	0	133	F03
Tucson_23	CD82703_008019-T1	scaffold_69	47376	47639	Tucson_23|CD82703_008019-T1	TX11|CEC36E2_008626-T1	83226	35587	6	8	singleton	HrmA	Cp	False	0	0	False	0	1	F11
Tucson_24	C55FEA8_001997-T1	scaffold_11	221017	221917	Tucson_24|C55FEA8_001997-T1	B3314|CBC6125_000776-T1	434680	212763	84	165	singleton	HrmA	Cp	False	0	0	False	0	80	F15
Tucson_24	C55FEA8_008252-T1	scaffold_144	26983	27342	Tucson_24|C55FEA8_008252-T1	574-0_S_OLD_CPA0039|C27CBD2_008386-T1	39620	12278	1	2	singleton	HrmA	Cp	False	0	0	False	0	0	F10
Tucson_24	C55FEA8_003498-T1	scaffold_24	68525	68899	Tucson_24|C55FEA8_003498-T1	5SD|CCCC1E1_000093-T1	293495	68524	17	97	cloud	HrmA	Cp	False	0	0	True	0	17	F09
Tucson_24	C55FEA8_004760-T1	scaffold_37	128208	128582	Tucson_24|C55FEA8_004760-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	225913	97331	49	84	singleton	HrmA	Cp	False	0	0	False	0	34	F02
Tucson_3	C06DFB4_008325-T1	scaffold_129	4938	5306	Tucson_3|C06DFB4_008325-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	39377	4937	0	12	singleton	HrmA	Cp	False	0	0	True	0	0	F03
Tucson_3	C06DFB4_005989-T1	scaffold_43	119230	119604	Tucson_3|C06DFB4_005989-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	198183	78579	43	74	singleton	HrmA	Cp	False	0	0	False	0	30	F02
Tucson_3	C06DFB4_006479-T1	scaffold_51	151241	151734	Tucson_3|C06DFB4_006479-T1	B3417|C574D2D_005626-T1	172770	21036	14	15	singleton	HrmA	Cp	False	0	0	False	0	0	F21
Tucson_3	C06DFB4_007705-T1	scaffold_87	40704	41078	Tucson_3|C06DFB4_007705-T1	5SD|CCCC1E1_000093-T1	87555	40703	7	23	cloud	HrmA	Cp	False	0	0	True	0	7	F09
Tucson_3	C06DFB4_007818-T1	scaffold_92	45529	45792	Tucson_3|C06DFB4_007818-T1	TX11|CEC36E2_008626-T1	78942	33150	6	8	singleton	HrmA	Cp	False	0	0	False	0	1	F11
Tucson_3	C06DFB4_007845-T1	scaffold_96	5394	5753	Tucson_3|C06DFB4_007845-T1	574-0_S_OLD_CPA0039|C27CBD2_008386-T1	74048	5393	0	19	singleton	HrmA	Cp	False	0	0	True	0	0	F10
Tucson_4	C189EA8_008439-T1	scaffold_127	5393	5752	Tucson_4|C189EA8_008439-T1	574-0_S_OLD_CPA0039|C27CBD2_008386-T1	26171	5392	0	2	singleton	HrmA	Cp	False	0	0	True	0	0	F10
Tucson_4	C189EA8_001613-T1	scaffold_6	88150	88524	Tucson_4|C189EA8_001613-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	661162	88149	31	201	singleton	HrmA	Cp	False	0	0	True	0	31	F02
Tucson_4	C189EA8_007461-T1	scaffold_60	96779	97147	Tucson_4|C189EA8_007461-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	102084	4937	32	33	singleton	HrmA	Cp	False	0	0	False	0	0	F03
Tucson_4	C189EA8_007713-T1	scaffold_69	45500	45763	Tucson_4|C189EA8_007713-T1	TX11|CEC36E2_008626-T1	87094	41331	6	8	singleton	HrmA	Cp	False	0	0	False	0	1	F11
Tucson_4	C189EA8_007912-T1	scaffold_80	40702	41076	Tucson_4|C189EA8_007912-T1	5SD|CCCC1E1_000093-T1	76566	35490	7	22	cloud	HrmA	Cp	False	0	0	False	0	7	F09
Tucson_4	C189EA8_008150-T1	scaffold_94	21060	21553	Tucson_4|C189EA8_008150-T1	B3417|C574D2D_005626-T1	63251	21059	0	4	singleton	HrmA	Cp	False	0	0	True	0	0	F21
Tucson_5	CEC2669_000561-T1	scaffold_2	716812	717186	Tucson_5|CEC2669_000561-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	775489	58303	204	223	singleton	HrmA	Cp	False	0	0	False	0	18	F02
Tucson_5	CEC2669_007800-T1	scaffold_63	39869	40237	Tucson_5|CEC2669_007800-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	113922	39868	11	33	singleton	HrmA	Cp	False	0	0	True	0	11	F03
Tucson_6	C963A1A_008127-T1	scaffold_104	17952	18311	Tucson_6|C963A1A_008127-T1	574-0_S_OLD_CPA0039|C27CBD2_008386-T1	43612	17951	1	2	singleton	HrmA	Cp	False	0	0	True	0	0	F10
Tucson_6	C963A1A_008161-T1	scaffold_111	4894	5262	Tucson_6|C963A1A_008161-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	39340	4893	0	13	singleton	HrmA	Cp	False	0	0	True	0	0	F03
Tucson_6	C963A1A_007033-T1	scaffold_53	59570	59944	Tucson_6|C963A1A_007033-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	148111	59569	19	52	singleton	HrmA	Cp	False	0	0	True	0	19	F02
Tucson_6	C963A1A_007784-T1	scaffold_75	76109	76483	Tucson_6|C963A1A_007784-T1	5SD|CCCC1E1_000093-T1	79389	2906	18	19	cloud	HrmA	Cp	False	0	0	False	0	0	F09
Tucson_7	CF9B415_008423-T1	scaffold_132	33001	33264	Tucson_7|CF9B415_008423-T1	TX11|CEC36E2_008626-T1	36563	3299	6	8	singleton	HrmA	Cp	False	0	0	False	0	1	F11
Tucson_7	CF9B415_001183-T1	scaffold_5	76239	76613	Tucson_7|CF9B415_001183-T1	5SD|CCCC1E1_000093-T1	584213	76238	19	203	cloud	HrmA	Cp	False	0	0	True	0	19	F09
Tucson_7	CF9B415_001376-T1	scaffold_5	581397	582297	Tucson_7|CF9B415_001376-T1	B3314|CBC6125_000776-T1	584213	1916	202	203	singleton	HrmA	Cp	False	0	0	False	0	0	F15
Tucson_7	CF9B415_006941-T1	scaffold_60	59607	59981	Tucson_7|CF9B415_006941-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	148176	59606	20	52	singleton	HrmA	Cp	False	0	0	True	0	20	F02
Tucson_7	CF9B415_007672-T1	scaffold_77	96707	97075	Tucson_7|CF9B415_007672-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	102012	4937	32	33	singleton	HrmA	Cp	False	0	0	False	0	0	F03
Tucson_8	CCBD0CE_008284-T1	scaffold_116	10548	10916	Tucson_8|CCBD0CE_008284-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	53647	10547	2	14	singleton	HrmA	Cp	False	0	0	True	0	2	F03
Tucson_8	CCBD0CE_001410-T1	scaffold_7	480808	481182	Tucson_8|CCBD0CE_001410-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	519327	38145	176	189	singleton	HrmA	Cp	False	0	0	False	0	12	F02
Tucson_8	CCBD0CE_008012-T1	scaffold_97	45541	45804	Tucson_8|CCBD0CE_008012-T1	TX11|CEC36E2_008626-T1	73974	28170	6	9	singleton	HrmA	Cp	False	0	0	False	0	2	F11
Tucson_9	C916DC3_000996-T1	scaffold_4	330458	330832	Tucson_9|C916DC3_000996-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	742877	330457	113	269	singleton	HrmA	Cp	False	0	0	True	0	113	F02
Tucson_9	C916DC3_006794-T1	scaffold_55	77368	77736	Tucson_9|C916DC3_006794-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	166907	77367	20	54	singleton	HrmA	Cp	False	0	0	True	0	20	F03
Tucson_9	C916DC3_007886-T1	scaffold_83	32013	32276	Tucson_9|C916DC3_007886-T1	TX11|CEC36E2_008626-T1	79979	32012	7	12	singleton	HrmA	Cp	False	0	0	True	0	4	F11
UCSF_10AZ	CE941EB_007506-T1	scaffold_152	15689	16063	UCSF_10AZ|CE941EB_007506-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	55152	15688	6	20	singleton	HrmA	Cp	False	0	0	True	0	6	F02
UCSF_10AZ	CE941EB_007894-T1	scaffold_181	34116	34484	UCSF_10AZ|CE941EB_007894-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	39497	5013	11	12	singleton	HrmA	Cp	False	0	0	False	0	0	F03
UCSF_10AZ	CE941EB_000592-T1	scaffold_4	40220	40579	UCSF_10AZ|CE941EB_000592-T1	574-0_S_OLD_CPA0039|C27CBD2_008386-T1	523008	40219	1	146	singleton	HrmA	Cp	False	0	0	True	0	1	F10
UCSF_3490AZ	C4FD2B5_001338-T1	scaffold_11	111040	111408	UCSF_3490AZ|C4FD2B5_001338-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	304816	111039	20	95	singleton	HrmA	Cp	False	0	0	True	0	20	F03
UCSF_3490AZ	C4FD2B5_003271-T1	scaffold_37	134593	134952	UCSF_3490AZ|C4FD2B5_003271-T1	574-0_S_OLD_CPA0039|C27CBD2_008386-T1	187377	52425	20	22	singleton	HrmA	Cp	False	0	0	False	0	1	F10
UCSF_3490AZ	C4FD2B5_005801-T1	scaffold_93	30992	31366	UCSF_3490AZ|C4FD2B5_005801-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	98965	30991	10	30	singleton	HrmA	Cp	False	0	0	True	0	10	F02
UCSF_5AZ	C4980C8_001691-T1	scaffold_11	23153	23521	UCSF_5AZ|C4980C8_001691-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	334797	23152	0	114	singleton	HrmA	Cp	False	0	0	True	0	0	F03
UCSF_5AZ	C4980C8_006337-T1	scaffold_81	88147	88521	UCSF_5AZ|C4980C8_006337-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	127608	39087	31	45	singleton	HrmA	Cp	False	0	0	False	0	13	F02
UCSF_9AZ	C22DE67_002755-T1	scaffold_28	215716	216090	UCSF_9AZ|C22DE67_002755-T1	730332_Guatemala|C45F23D_004938-T1	254780	38690	25	26	singleton	HrmA	Cp	False	0	0	False	0	0	F14
UCSF_9AZ	C22DE67_005777-T1	scaffold_82	39092	39466	UCSF_9AZ|C22DE67_005777-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	127585	39091	12	45	singleton	HrmA	Cp	False	0	0	True	0	12	F02
UCSF_Cp_Silveira	C282BBF_003430-T1	scaffold_21	273117	273485	UCSF_Cp_Silveira|C282BBF_003430-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	344852	71367	92	113	singleton	HrmA	Cp	False	0	0	False	0	20	F03
UCSF_Cp_Silveira	C282BBF_006120-T1	scaffold_53	103759	104133	UCSF_Cp_Silveira|C282BBF_006120-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	165050	60917	34	55	singleton	HrmA	Cp	False	0	0	False	0	20	F02
UCSF_Cp_Silveira	C282BBF_006794-T1	scaffold_70	63674	63937	UCSF_Cp_Silveira|C282BBF_006794-T1	TX11|CEC36E2_008626-T1	116228	52291	6	13	singleton	HrmA	Cp	False	0	0	False	0	6	F11
UTAH_20380X1	CF4A409_004528-T1	scaffold_23	12656	13015	UTAH_20380X1|CF4A409_004528-T1	574-0_S_OLD_CPA0039|C27CBD2_008386-T1	408552	12655	1	124	singleton	HrmA	Cp	False	0	0	True	0	1	F10
UTAH_20380X1	CF4A409_006214-T1	scaffold_40	163592	163960	UTAH_20380X1|CF4A409_006214-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	245973	82013	52	74	singleton	HrmA	Cp	False	0	0	False	0	21	F03
UTAH_20380X1	CF4A409_006248-T1	scaffold_41	162608	162871	UTAH_20380X1|CF4A409_006248-T1	TX11|CEC36E2_008626-T1	233486	70615	12	14	singleton	HrmA	Cp	False	0	0	False	0	1	F11
UTAH_20380X1	CF4A409_001625-T1	scaffold_7	88430	88726	UTAH_20380X1|CF4A409_001625-T1	UTAH_23742X195|C3F3A6B_006523-T1	710262	88429	32	209	singleton	HrmA	Cp	False	0	0	True	0	32	F25
UTAH_20380X10	CE3D476_000496-T1	scaffold_1	1643516	1644526	UTAH_20380X10|CE3D476_000496-T1	GT-126|C8C79ED_008251-T1	2041084	396558	492	613	shell	HrmA	Ci	False	0	0	False	0	120	F12
UTAH_20380X10	CE3D476_004768-T1	scaffold_17	415305	415670	UTAH_20380X10|CE3D476_004768-T1	GT-146|CDEB87D_007880-T1	495743	80073	141	168	shell	HrmA	Ci	False	0	0	False	0	26	F08
UTAH_20380X10	CE3D476_005322-T1	scaffold_21	168617	169129	UTAH_20380X10|CE3D476_005322-T1	5SD|CCCC1E1_003562-T1	467653	168616	22	115	core	HrmA	Ci	False	0	0	True	0	22	F06
UTAH_20380X10	CE3D476_006516-T1	scaffold_30	82384	82773	UTAH_20380X10|CE3D476_006516-T1	5SD|CCCC1E1_000191-T1	351133	82383	29	128	core	HrmA	Ci	False	0	0	True	0	29	F07
UTAH_20380X10	CE3D476_008342-T1	scaffold_53	99192	99545	UTAH_20380X10|CE3D476_008342-T1	5SD|CCCC1E1_001005-T1	139789	40244	10	20	core	HrmA	Ci	False	0	0	False	0	9	F05
UTAH_20380X16	CAD5A21_000298-T1	scaffold_1	1023153	1024169	UTAH_20380X16|CAD5A21_000298-T1	GT-126|C8C79ED_008251-T1	1583995	559826	295	440	shell	HrmA	Ci	False	0	0	False	0	144	F12
UTAH_20380X16	CAD5A21_004864-T1	scaffold_16	112249	112781	UTAH_20380X16|CAD5A21_004864-T1	GT-126|C8C79ED_001931-T1	615067	112248	43	215	core	HrmA	Ci	False	0	0	True	0	43	F04
UTAH_20380X16	CAD5A21_000776-T1	scaffold_2	1086708	1087220	UTAH_20380X16|CAD5A21_000776-T1	5SD|CCCC1E1_003562-T1	1427001	339781	332	377	core	HrmA	Ci	False	0	0	False	0	44	F06
UTAH_20380X16	CAD5A21_000809-T1	scaffold_2	1304136	1304489	UTAH_20380X16|CAD5A21_000809-T1	5SD|CCCC1E1_001005-T1	1427001	122512	365	377	core	HrmA	Ci	False	0	0	False	0	11	F05
UTAH_20380X16	CAD5A21_001102-T1	scaffold_3	814969	815358	UTAH_20380X16|CAD5A21_001102-T1	5SD|CCCC1E1_000191-T1	1421093	605735	278	493	core	HrmA	Ci	False	0	0	False	0	214	F07
UTAH_20380X16	CAD5A21_007419-T1	scaffold_34	85534	85899	UTAH_20380X16|CAD5A21_007419-T1	GT-146|CDEB87D_007880-T1	339036	85533	27	117	shell	HrmA	Ci	False	0	0	True	0	27	F08
UTAH_20380X16	CAD5A21_002588-T1	scaffold_7	262552	262914	UTAH_20380X16|CAD5A21_002588-T1	582-1_L_NEW_CPA0064|CF9574D_004546-T1	987394	262551	51	275	cloud	HrmA	Ci	False	0	0	True	0	51	F16
UTAH_20380X2	C1F2C98_008328-T1	scaffold_103	34163	34522	UTAH_20380X2|C1F2C98_008328-T1	574-0_S_OLD_CPA0039|C27CBD2_008386-T1	57648	23126	1	2	singleton	HrmA	Cp	False	0	0	False	0	0	F10
UTAH_20380X2	C1F2C98_003041-T1	scaffold_13	204002	204902	UTAH_20380X2|C1F2C98_003041-T1	B3314|CBC6125_000776-T1	510474	204001	83	196	singleton	HrmA	Cp	False	0	0	True	0	83	F15
UTAH_20380X2	C1F2C98_003892-T1	scaffold_19	39794	40162	UTAH_20380X2|C1F2C98_003892-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	401957	39793	11	135	singleton	HrmA	Cp	False	0	0	True	0	11	F03
UTAH_20380X2	C1F2C98_006859-T1	scaffold_53	50103	50477	UTAH_20380X2|C1F2C98_006859-T1	5SD|CCCC1E1_000093-T1	172444	50102	10	31	cloud	HrmA	Cp	False	0	0	True	0	10	F09
UTAH_20380X2	C1F2C98_007567-T1	scaffold_70	49375	49638	UTAH_20380X2|C1F2C98_007567-T1	TX11|CEC36E2_008626-T1	121874	49374	6	9	singleton	HrmA	Cp	False	0	0	True	0	2	F11
UTAH_20380X2	C1F2C98_007984-T1	scaffold_85	5800	6174	UTAH_20380X2|C1F2C98_007984-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	94531	5799	0	33	singleton	HrmA	Cp	False	0	0	True	0	0	F02
UTAH_20380X5	CB84C48_006948-T1	scaffold_55	88271	88645	UTAH_20380X5|CB84C48_006948-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	183171	88270	32	66	singleton	HrmA	Cp	False	0	0	True	0	32	F02
UTAH_20380X5	CB84C48_007381-T1	scaffold_64	16882	17235	UTAH_20380X5|CB84C48_007381-T1	5SD|CCCC1E1_001005-T1	133214	16881	6	13	core	HrmA	Cp	False	0	0	True	0	6	F05
UTAH_20380X5	CB84C48_001770-T1	scaffold_7	347325	347693	UTAH_20380X5|CB84C48_001770-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	639992	292299	129	230	singleton	HrmA	Cp	False	0	0	False	0	100	F03
UTAH_23742X111	C2ADCEF_002802-T1	scaffold_18	229438	229955	UTAH_23742X111|C2ADCEF_002802-T1	GT-126|C8C79ED_001931-T1	319586	89631	83	123	core	HrmA	Ci	False	0	0	False	0	39	F04
UTAH_23742X111	C2ADCEF_003245-T1	scaffold_23	211206	211570	UTAH_23742X111|C2ADCEF_003245-T1	B15146|CF83403_004486-T1	293154	81584	69	93	cloud	HrmA	Ci	False	0	0	False	0	23	F19
UTAH_23742X111	C2ADCEF_005244-T1	scaffold_50	120990	121502	UTAH_23742X111|C2ADCEF_005244-T1	5SD|CCCC1E1_003562-T1	192264	70762	35	46	core	HrmA	Ci	False	0	0	False	0	10	F06
UTAH_23742X111	C2ADCEF_005934-T1	scaffold_61	82327	82716	UTAH_23742X111|C2ADCEF_005934-T1	5SD|CCCC1E1_000191-T1	167729	82326	29	64	core	HrmA	Ci	False	0	0	True	0	29	F07
UTAH_23742X111	C2ADCEF_006528-T1	scaffold_73	101137	101490	UTAH_23742X111|C2ADCEF_006528-T1	5SD|CCCC1E1_001005-T1	137747	36257	10	19	core	HrmA	Ci	False	0	0	False	0	8	F05
UTAH_23742X12	C5A33A5_005346-T1	scaffold_150	5799	6173	UTAH_23742X12|C5A33A5_005346-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	62846	5798	0	20	singleton	HrmA	Cp	False	0	0	True	0	0	F02
UTAH_23742X12	C5A33A5_001179-T1	scaffold_20	39530	39898	UTAH_23742X12|C5A33A5_001179-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	171174	39529	12	47	singleton	HrmA	Cp	False	0	0	True	0	12	F03
UTAH_23742X12	C5A33A5_002450-T1	scaffold_48	49377	49640	UTAH_23742X12|C5A33A5_002450-T1	TX11|CEC36E2_008626-T1	120373	49376	6	8	singleton	HrmA	Cp	False	0	0	True	0	1	F11
UTAH_23742X12	C5A33A5_003566-T1	scaffold_82	81176	81502	UTAH_23742X12|C5A33A5_003566-T1	B3353|C210CF2_008619-T1	94135	12633	8	9	singleton	HrmA	Cp	False	0	0	False	0	0	F17
UTAH_23742X123	CF07388_004156-T1	scaffold_29	182333	182845	UTAH_23742X123|CF07388_004156-T1	5SD|CCCC1E1_003562-T1	324347	141502	21	62	core	HrmA	Ci	False	0	0	False	0	21	F06
UTAH_23742X123	CF07388_001023-T1	scaffold_5	208339	208856	UTAH_23742X123|CF07388_001023-T1	GT-126|C8C79ED_001931-T1	572363	208338	76	207	core	HrmA	Ci	False	0	0	True	0	76	F04
UTAH_23742X123	CF07388_001165-T1	scaffold_6	27643	28032	UTAH_23742X123|CF07388_001165-T1	5SD|CCCC1E1_000191-T1	524780	27642	10	164	core	HrmA	Ci	False	0	0	True	0	10	F07
UTAH_23742X123	CF07388_006988-T1	scaffold_76	36271	36624	UTAH_23742X123|CF07388_006988-T1	5SD|CCCC1E1_001005-T1	107959	36270	8	18	core	HrmA	Ci	False	0	0	True	0	8	F05
UTAH_23742X123	CF07388_007219-T1	scaffold_84	55419	55949	UTAH_23742X123|CF07388_007219-T1	GT-126|C8C79ED_001931-T1	100761	44812	3	4	core	HrmA	Ci	False	0	0	False	0	0	F04
UTAH_23742X138	C48ED4E_005302-T1	scaffold_109	35146	35663	UTAH_23742X138|C48ED4E_005302-T1	GT-126|C8C79ED_001931-T1	85797	35145	15	37	core	HrmA	Ci	False	0	0	True	0	15	F04
UTAH_23742X138	C48ED4E_001078-T1	scaffold_12	189855	190244	UTAH_23742X138|C48ED4E_001078-T1	5SD|CCCC1E1_000191-T1	236224	45980	72	88	core	HrmA	Ci	False	0	0	False	0	15	F07
UTAH_23742X138	C48ED4E_007278-T1	scaffold_207	8442	8807	UTAH_23742X138|C48ED4E_007278-T1	GT-146|CDEB87D_007880-T1	43396	8441	3	8	shell	HrmA	Ci	False	0	0	True	0	3	F08
UTAH_23742X138	C48ED4E_007902-T1	scaffold_258	18613	19629	UTAH_23742X138|C48ED4E_007902-T1	GT-126|C8C79ED_008251-T1	31529	11900	1	2	shell	HrmA	Ci	False	0	0	False	0	0	F12
UTAH_23742X138	C48ED4E_008324-T1	scaffold_322	12250	12603	UTAH_23742X138|C48ED4E_008324-T1	CA2|CD8B963_008506-T1	18390	5787	1	2	shell	HrmA	Ci	False	0	0	False	0	0	F13
UTAH_23742X138	C48ED4E_003636-T1	scaffold_59	69025	69537	UTAH_23742X138|C48ED4E_003636-T1	5SD|CCCC1E1_003562-T1	132128	62591	12	27	core	HrmA	Ci	False	0	0	False	0	12	F06
UTAH_23742X138	C48ED4E_004967-T1	scaffold_98	45042	45395	UTAH_23742X138|C48ED4E_004967-T1	5SD|CCCC1E1_001005-T1	96218	45041	9	21	core	HrmA	Ci	False	0	0	True	0	9	F05
UTAH_23742X144	CA87B61_003628-T1	scaffold_32	200581	200949	UTAH_23742X144|CA87B61_003628-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	228258	27309	44	53	singleton	HrmA	Cp	False	0	0	False	0	8	F03
